owner_or_insured_id,Age,Gender,Education_Level
6491,33,M,Primary_or_below
8154,78,F,Primary_or_below
9156,29,F,Tertiary
10545,67,M,Primary_or_below
9747,35,M,Primary_or_below
5392,41,M,Primary_or_below
10691,18,F,Primary_or_below
2114,29,M,Primary_or_below
2310,55,F,Tertiary
9688,20,M,Secondary
10738,70,M,Primary_or_below
10272,61,M,Primary_or_below
6093,19,F,Primary_or_below
10647,58,M,Primary_or_below
6283,23,F,Tertiary
3628,51,F,Tertiary
10773,52,M,Primary_or_below
7822,68,F,Secondary
4294,40,M,Secondary
5292,68,M,Tertiary
4665,57,F,Primary_or_below
8616,44,F,Secondary
3820,62,F,Tertiary
1970,20,M,Secondary
5642,30,M,Primary_or_below
1387,61,M,Secondary
10912,23,F,Tertiary
9183,25,M,Secondary
6419,51,M,Primary_or_below
10928,68,M,Secondary
1240,20,F,Tertiary
2407,30,M,Secondary
3653,28,M,Primary_or_below
2287,68,M,Tertiary
8591,55,F,Tertiary
5184,74,M,Secondary
10506,37,M,Secondary
2541,19,F,Secondary
5383,67,M,Primary_or_below
5165,61,F,Primary_or_below
1068,40,M,Tertiary
5944,25,F,Secondary
1145,68,M,Primary_or_below
8104,33,M,Primary_or_below
9622,59,F,Tertiary
9853,36,M,Primary_or_below
7166,73,M,Tertiary
3566,62,F,Tertiary
9981,60,F,Tertiary
4553,47,F,Tertiary
5691,43,M,Primary_or_below
10487,53,M,Primary_or_below
4796,64,M,Tertiary
10462,46,M,Tertiary
7745,31,M,Tertiary
1409,23,M,Secondary
6771,68,F,Primary_or_below
3045,57,F,Tertiary
4479,48,F,Primary_or_below
1555,25,M,Tertiary
1363,65,M,Secondary
5784,63,M,Secondary
1408,44,M,Tertiary
1417,66,F,Tertiary
7265,72,F,Primary_or_below
9731,72,F,Secondary
3159,29,F,Tertiary
1494,34,M,Secondary
8178,39,F,Primary_or_below
2206,78,F,Primary_or_below
6718,61,M,Tertiary
8579,63,M,Tertiary
3900,40,M,Primary_or_below
5248,61,F,Primary_or_below
6746,29,M,Secondary
1653,78,F,Tertiary
3332,22,F,Tertiary
6086,80,F,Secondary
2591,72,F,Secondary
8192,27,M,Secondary
8150,67,F,Primary_or_below
7738,49,F,Primary_or_below
7282,44,F,Secondary
9980,41,M,Primary_or_below
6617,40,M,Tertiary
5748,19,M,Tertiary
9214,73,F,Primary_or_below
9979,47,M,Tertiary
3207,80,M,Tertiary
4856,29,M,Primary_or_below
8201,77,M,Tertiary
1836,18,M,Primary_or_below
6019,41,F,Tertiary
2334,40,M,Primary_or_below
10520,65,M,Tertiary
5506,54,M,Primary_or_below
6452,62,F,Secondary
2590,50,F,Secondary
5195,56,F,Primary_or_below
8056,55,F,Tertiary
3568,25,M,Primary_or_below
10469,62,M,Primary_or_below
6699,59,M,Tertiary
4676,60,F,Primary_or_below
7411,73,M,Tertiary
7796,75,F,Tertiary
2682,62,M,Primary_or_below
10884,34,F,Primary_or_below
7882,79,M,Primary_or_below
5995,65,F,Primary_or_below
2442,64,M,Primary_or_below
10588,71,M,Secondary
5346,66,M,Secondary
1745,56,M,Secondary
5348,25,F,Tertiary
2916,21,M,Primary_or_below
4650,71,F,Tertiary
4180,35,F,Primary_or_below
2984,58,M,Tertiary
6364,76,M,Tertiary
6100,33,F,Tertiary
2849,28,M,Primary_or_below
8001,44,F,Tertiary
3198,65,F,Tertiary
3756,57,M,Primary_or_below
8185,68,M,Primary_or_below
5716,18,F,Primary_or_below
10623,72,F,Primary_or_below
7833,36,M,Secondary
8500,56,M,Primary_or_below
10252,38,M,Primary_or_below
9968,43,F,Secondary
7279,58,M,Secondary
3440,20,F,Primary_or_below
5532,33,M,Primary_or_below
1044,71,F,Tertiary
10874,61,M,Secondary
4281,32,M,Secondary
7329,19,F,Tertiary
3737,76,F,Tertiary
3902,78,F,Primary_or_below
1161,66,M,Tertiary
5690,21,F,Tertiary
7137,57,M,Primary_or_below
5294,44,F,Secondary
7605,37,F,Tertiary
9371,72,M,Secondary
10727,18,M,Secondary
3930,42,F,Primary_or_below
8267,76,M,Primary_or_below
4000,75,F,Tertiary
4008,32,M,Tertiary
4306,57,F,Primary_or_below
5147,61,M,Primary_or_below
10453,69,F,Secondary
2962,39,F,Secondary
8927,58,M,Secondary
9540,33,F,Primary_or_below
7083,51,F,Secondary
2597,79,M,Secondary
9556,25,M,Tertiary
9453,39,F,Secondary
5312,45,F,Secondary
8609,63,M,Tertiary
4478,72,F,Tertiary
4455,75,M,Primary_or_below
3259,44,M,Tertiary
7860,39,F,Tertiary
4474,58,M,Primary_or_below
2952,59,M,Secondary
4588,45,M,Tertiary
4616,40,F,Tertiary
5323,18,M,Secondary
9507,78,F,Secondary
4720,61,M,Secondary
4375,22,M,Secondary
8978,73,F,Primary_or_below
9994,71,M,Tertiary
5837,80,M,Primary_or_below
8896,26,F,Primary_or_below
1932,60,M,Tertiary
4741,79,F,Tertiary
4760,20,F,Tertiary
1056,78,M,Tertiary
7798,78,M,Secondary
4979,45,F,Primary_or_below
9357,59,M,Primary_or_below
2087,24,F,Secondary
7765,40,M,Primary_or_below
5473,73,F,Secondary
1228,58,F,Primary_or_below
3705,32,F,Secondary
6259,73,F,Primary_or_below
6082,46,M,Primary_or_below
7767,53,F,Secondary
5230,80,F,Primary_or_below
7095,62,M,Primary_or_below
9392,44,F,Secondary
6967,48,M,Tertiary
1472,40,M,Tertiary
10553,69,F,Primary_or_below
5459,29,M,Tertiary
2371,74,M,Primary_or_below
4754,50,M,Primary_or_below
9834,34,F,Primary_or_below
3316,59,F,Secondary
6051,68,M,Primary_or_below
7610,74,F,Primary_or_below
5797,75,F,Secondary
8893,45,F,Tertiary
3087,33,M,Tertiary
7099,72,F,Tertiary
3760,36,M,Primary_or_below
4627,25,M,Secondary
3022,67,M,Primary_or_below
10427,47,M,Primary_or_below
6365,29,M,Primary_or_below
4923,66,M,Primary_or_below
8814,38,M,Primary_or_below
9950,75,F,Secondary
4517,62,M,Primary_or_below
7271,49,F,Primary_or_below
5740,69,M,Tertiary
8735,71,M,Primary_or_below
2741,44,M,Secondary
4076,29,M,Tertiary
6417,69,F,Tertiary
8078,21,F,Secondary
2187,27,F,Tertiary
8513,18,M,Secondary
6035,70,F,Tertiary
9368,66,F,Primary_or_below
6788,56,M,Primary_or_below
6957,40,M,Primary_or_below
3734,52,F,Primary_or_below
6712,73,M,Tertiary
2378,61,M,Primary_or_below
1618,70,M,Tertiary
8661,32,F,Primary_or_below
1199,41,M,Secondary
7144,52,M,Tertiary
6190,25,F,Secondary
8371,31,F,Primary_or_below
5952,37,M,Primary_or_below
6181,66,M,Secondary
10404,39,M,Tertiary
9287,60,M,Primary_or_below
2894,46,M,Primary_or_below
6604,55,F,Secondary
10119,30,M,Secondary
6611,62,F,Primary_or_below
7039,53,M,Secondary
5112,27,M,Secondary
8751,29,F,Secondary
1559,75,M,Primary_or_below
8667,20,F,Primary_or_below
5260,57,F,Tertiary
6714,20,M,Secondary
3592,72,M,Primary_or_below
5613,37,M,Tertiary
5703,23,F,Secondary
2754,32,M,Tertiary
6789,48,F,Primary_or_below
8378,40,M,Tertiary
2133,43,F,Primary_or_below
1059,18,F,Tertiary
6671,28,M,Secondary
6850,34,M,Primary_or_below
4548,75,F,Tertiary
5419,29,F,Tertiary
5456,41,M,Secondary
6398,56,M,Tertiary
9242,66,M,Secondary
6879,51,M,Tertiary
7251,47,F,Secondary
10034,72,M,Primary_or_below
3691,59,F,Primary_or_below
10683,70,F,Tertiary
6475,33,M,Tertiary
7175,18,M,Secondary
2335,53,M,Primary_or_below
10923,38,M,Secondary
4122,63,M,Primary_or_below
5525,28,M,Secondary
7848,30,M,Primary_or_below
9995,37,F,Secondary
7642,80,M,Primary_or_below
7465,80,M,Primary_or_below
7601,42,F,Tertiary
9021,79,F,Tertiary
4451,25,M,Secondary
9727,49,M,Tertiary
1815,48,M,Tertiary
2396,66,M,Primary_or_below
6140,28,M,Secondary
7899,39,F,Tertiary
6476,56,F,Tertiary
1682,35,M,Tertiary
5250,77,F,Primary_or_below
3002,35,M,Secondary
5697,60,F,Primary_or_below
8477,71,F,Tertiary
7387,49,F,Primary_or_below
5965,43,F,Secondary
9276,34,F,Secondary
8081,72,M,Tertiary
8883,26,F,Tertiary
7258,63,F,Primary_or_below
4384,69,F,Tertiary
8951,65,M,Secondary
1419,73,F,Tertiary
6887,50,F,Primary_or_below
4429,68,F,Primary_or_below
1275,72,F,Secondary
8333,41,M,Primary_or_below
10340,56,M,Primary_or_below
9718,43,M,Primary_or_below
9793,74,M,Primary_or_below
8493,74,F,Primary_or_below
3613,18,F,Secondary
7959,57,F,Primary_or_below
8099,46,F,Secondary
6471,59,F,Tertiary
5681,68,F,Primary_or_below
1840,39,M,Tertiary
2259,70,F,Tertiary
9055,77,M,Tertiary
9038,25,M,Secondary
1656,18,M,Primary_or_below
10318,34,F,Primary_or_below
8318,32,F,Tertiary
9798,73,F,Primary_or_below
9999,34,F,Primary_or_below
4595,21,M,Tertiary
8724,42,F,Secondary
8745,52,M,Secondary
10474,50,F,Secondary
7476,51,F,Secondary
5072,56,M,Secondary
10100,67,M,Secondary
3437,29,M,Secondary
9147,70,M,Primary_or_below
8888,40,M,Secondary
4610,45,M,Tertiary
8914,29,F,Primary_or_below
1171,35,F,Tertiary
7902,69,F,Tertiary
4323,34,M,Primary_or_below
3108,61,F,Tertiary
2791,76,M,Primary_or_below
8808,56,F,Primary_or_below
9224,64,M,Secondary
9030,23,M,Primary_or_below
6784,21,M,Secondary
4873,39,M,Primary_or_below
1524,59,F,Primary_or_below
9104,54,F,Tertiary
9128,45,F,Tertiary
9161,60,M,Tertiary
3622,50,M,Tertiary
6215,37,F,Secondary
1285,45,F,Tertiary
2340,19,F,Tertiary
10966,34,M,Primary_or_below
8377,56,F,Secondary
1514,63,F,Primary_or_below
1025,30,F,Primary_or_below
9378,50,M,Tertiary
4308,37,M,Primary_or_below
5455,56,F,Secondary
10367,71,F,Secondary
8856,60,M,Secondary
1908,31,F,Secondary
1847,40,M,Primary_or_below
6080,32,F,Secondary
2907,74,M,Tertiary
8490,21,F,Secondary
1597,40,M,Primary_or_below
1195,33,M,Primary_or_below
9568,61,F,Secondary
7372,53,M,Primary_or_below
6150,39,F,Tertiary
9601,62,F,Secondary
6723,68,F,Secondary
1520,52,F,Secondary
9650,72,M,Primary_or_below
8972,69,M,Tertiary
2483,39,F,Primary_or_below
2678,48,F,Tertiary
10071,41,M,Primary_or_below
9697,74,M,Secondary
6380,40,M,Secondary
5881,72,M,Primary_or_below
1298,29,M,Secondary
6745,43,F,Primary_or_below
5893,74,F,Secondary
6717,22,M,Tertiary
9848,46,F,Secondary
1639,36,M,Tertiary
10038,60,M,Secondary
4559,23,F,Primary_or_below
9833,20,M,Secondary
4977,21,F,Primary_or_below
5480,40,F,Tertiary
3807,23,F,Primary_or_below
5354,63,M,Primary_or_below
9909,25,M,Tertiary
6948,19,F,Secondary
9654,73,F,Secondary
8767,73,M,Tertiary
9962,65,F,Secondary
9912,29,M,Tertiary
5073,31,M,Secondary
10039,49,F,Primary_or_below
6161,44,M,Secondary
9249,19,M,Primary_or_below
9052,47,F,Secondary
1875,77,M,Secondary
1244,53,F,Secondary
1724,71,F,Secondary
9209,25,M,Tertiary
1855,25,M,Secondary
1607,66,F,Secondary
10231,18,M,Tertiary
1749,30,M,Secondary
7853,42,M,Secondary
6734,53,M,Tertiary
2542,49,M,Primary_or_below
8226,79,M,Secondary
2455,22,F,Primary_or_below
5739,20,F,Primary_or_below
1385,40,F,Secondary
9058,71,M,Tertiary
6776,49,F,Tertiary
5634,42,M,Primary_or_below
4204,28,M,Primary_or_below
6225,65,F,Secondary
8506,78,M,Secondary
7836,57,M,Tertiary
6621,62,F,Secondary
5585,33,F,Tertiary
6136,71,F,Primary_or_below
10615,60,M,Secondary
3125,38,M,Primary_or_below
6401,32,F,Secondary
1235,67,F,Primary_or_below
7366,26,M,Tertiary
3795,43,M,Tertiary
10460,35,M,Tertiary
3342,47,M,Secondary
9990,58,F,Secondary
10294,34,F,Secondary
10694,28,M,Primary_or_below
9636,73,F,Primary_or_below
1479,46,F,Tertiary
7835,75,F,Secondary
10823,46,M,Primary_or_below
10855,73,F,Tertiary
3000,21,F,Tertiary
5975,77,M,Primary_or_below
10037,55,F,Secondary
7963,62,F,Primary_or_below
4033,54,M,Secondary
1738,56,F,Secondary
5168,41,M,Tertiary
10178,73,F,Primary_or_below
10945,38,F,Tertiary
4938,45,M,Tertiary
8460,61,M,Primary_or_below
7929,78,M,Primary_or_below
10544,24,F,Secondary
6628,33,M,Tertiary
2035,50,F,Tertiary
6477,31,M,Primary_or_below
6911,36,M,Secondary
9675,23,F,Secondary
1486,35,M,Primary_or_below
2030,50,F,Tertiary
1013,37,F,Primary_or_below
1125,63,M,Primary_or_below
1158,58,M,Secondary
5123,24,F,Secondary
4069,54,M,Tertiary
9227,77,F,Secondary
1203,22,M,Tertiary
2600,62,M,Secondary
6997,62,M,Secondary
10832,66,M,Secondary
1907,73,F,Secondary
8821,74,M,Tertiary
1288,76,F,Secondary
10622,39,M,Secondary
6154,44,F,Tertiary
2459,56,M,Tertiary
4781,52,M,Secondary
7803,57,F,Tertiary
1360,19,F,Tertiary
2433,57,F,Primary_or_below
3377,52,F,Primary_or_below
2000,43,M,Tertiary
4460,44,M,Secondary
6300,68,M,Secondary
1935,37,F,Primary_or_below
8051,64,F,Primary_or_below
9349,21,F,Primary_or_below
8133,66,M,Primary_or_below
1687,40,F,Primary_or_below
2608,24,M,Secondary
1558,55,M,Secondary
1348,36,M,Secondary
1160,18,F,Primary_or_below
1603,37,M,Primary_or_below
2809,61,F,Tertiary
8954,38,F,Secondary
1624,46,M,Tertiary
2648,72,M,Secondary
9645,31,F,Tertiary
8002,23,F,Secondary
4811,40,F,Primary_or_below
6966,56,F,Secondary
8439,26,M,Primary_or_below
6760,65,M,Tertiary
5680,77,M,Tertiary
3441,75,F,Tertiary
4293,53,F,Tertiary
6800,73,F,Secondary
1292,74,M,Tertiary
3764,51,F,Secondary
6625,33,M,Secondary
3195,77,F,Tertiary
6560,42,F,Primary_or_below
10957,68,F,Primary_or_below
7295,68,F,Primary_or_below
2847,53,M,Secondary
7255,31,M,Tertiary
3326,43,F,Primary_or_below
8568,33,M,Tertiary
2084,53,F,Tertiary
1544,30,M,Secondary
5876,38,M,Tertiary
10831,51,F,Tertiary
2111,68,M,Tertiary
4352,51,M,Tertiary
5496,44,F,Secondary
2326,24,F,Tertiary
8206,61,M,Tertiary
8141,23,M,Primary_or_below
3309,29,M,Tertiary
2213,59,F,Tertiary
1098,39,M,Tertiary
2675,64,M,Primary_or_below
1131,45,M,Primary_or_below
4463,75,M,Secondary
8886,80,F,Secondary
3094,39,M,Secondary
4426,35,F,Primary_or_below
10080,40,F,Primary_or_below
7754,72,F,Secondary
4283,69,F,Primary_or_below
6127,78,M,Tertiary
2655,77,M,Primary_or_below
2143,49,M,Tertiary
7472,52,F,Primary_or_below
10096,57,F,Primary_or_below
10936,31,F,Primary_or_below
4566,73,F,Primary_or_below
5564,75,M,Secondary
2914,73,F,Secondary
2336,46,F,Primary_or_below
8108,62,F,Primary_or_below
3532,72,F,Primary_or_below
4348,74,F,Secondary
9715,75,F,Secondary
7602,50,F,Tertiary
7898,23,M,Secondary
3702,68,M,Primary_or_below
10566,37,M,Primary_or_below
1903,46,M,Primary_or_below
2942,43,F,Primary_or_below
3146,64,F,Secondary
3148,46,F,Tertiary
10804,61,F,Primary_or_below
7978,72,F,Tertiary
9113,22,F,Secondary
7519,27,M,Primary_or_below
3236,24,M,Primary_or_below
8087,70,M,Tertiary
3149,77,F,Secondary
1649,46,M,Primary_or_below
6803,77,M,Tertiary
3335,77,M,Primary_or_below
4017,61,F,Tertiary
2109,50,F,Secondary
1276,41,F,Primary_or_below
3347,32,F,Primary_or_below
10111,64,F,Secondary
2346,75,M,Tertiary
3374,27,F,Primary_or_below
8988,59,F,Secondary
4487,72,M,Secondary
6084,18,F,Tertiary
3624,78,M,Primary_or_below
2967,21,M,Primary_or_below
4459,25,M,Primary_or_below
7828,49,F,Secondary
3100,60,M,Tertiary
2777,27,M,Primary_or_below
2210,50,F,Tertiary
4590,71,F,Primary_or_below
7515,75,F,Primary_or_below
9945,73,F,Primary_or_below
6645,75,F,Secondary
10463,31,F,Primary_or_below
8151,44,M,Primary_or_below
3604,51,M,Secondary
8086,67,M,Secondary
3035,62,M,Primary_or_below
2299,19,F,Secondary
2070,54,F,Tertiary
1136,38,F,Tertiary
5357,34,F,Primary_or_below
8183,71,F,Tertiary
7130,52,F,Tertiary
5523,67,M,Tertiary
7415,24,F,Primary_or_below
3726,21,M,Secondary
5162,43,M,Secondary
1890,54,F,Primary_or_below
8209,46,F,Primary_or_below
3846,67,F,Primary_or_below
3862,44,M,Tertiary
6937,72,M,Secondary
3879,62,F,Tertiary
5786,49,F,Secondary
8792,49,F,Secondary
7965,72,F,Tertiary
10360,37,M,Primary_or_below
5485,56,M,Secondary
3949,67,F,Tertiary
3951,42,F,Secondary
4198,70,M,Secondary
10755,79,F,Tertiary
3981,49,M,Secondary
2142,73,M,Secondary
8743,67,F,Tertiary
4748,47,F,Tertiary
4005,36,M,Secondary
2862,39,M,Tertiary
4578,53,M,Tertiary
4898,58,M,Secondary
10746,38,M,Tertiary
8897,38,F,Tertiary
8549,34,F,Secondary
5734,57,F,Secondary
10876,64,F,Secondary
9064,39,F,Primary_or_below
8545,24,F,Primary_or_below
7819,31,F,Tertiary
7183,34,M,Tertiary
8250,36,F,Primary_or_below
5397,48,M,Primary_or_below
3766,59,F,Primary_or_below
6977,78,F,Secondary
8163,72,M,Tertiary
4213,60,F,Primary_or_below
9663,39,F,Primary_or_below
7548,46,F,Tertiary
4192,27,M,Primary_or_below
10125,48,M,Primary_or_below
3937,31,F,Secondary
10787,68,F,Tertiary
4257,49,F,Secondary
4887,24,F,Primary_or_below
8076,32,F,Secondary
2471,22,M,Secondary
9969,55,F,Primary_or_below
1373,80,F,Primary_or_below
4320,72,F,Tertiary
9564,67,F,Primary_or_below
6032,79,F,Tertiary
10369,73,M,Secondary
6369,28,F,Tertiary
4288,43,M,Primary_or_below
9826,31,M,Secondary
3014,18,M,Tertiary
3218,28,F,Tertiary
10971,20,M,Secondary
7362,61,F,Primary_or_below
4398,51,F,Secondary
5574,62,F,Secondary
6034,68,F,Secondary
7578,32,M,Primary_or_below
4446,32,F,Primary_or_below
7208,57,M,Primary_or_below
7066,55,F,Secondary
4466,21,M,Tertiary
3964,25,M,Secondary
9198,21,M,Secondary
5280,46,M,Tertiary
9849,72,M,Primary_or_below
6682,23,M,Tertiary
3314,68,M,Secondary
7558,44,F,Secondary
4510,50,F,Primary_or_below
8757,31,F,Secondary
7474,32,F,Secondary
1535,77,M,Secondary
2227,18,F,Tertiary
4713,47,F,Primary_or_below
7179,25,F,Tertiary
10518,58,F,Primary_or_below
7052,37,F,Tertiary
8565,55,F,Secondary
4572,47,M,Secondary
1513,78,F,Secondary
5705,59,M,Primary_or_below
8908,71,F,Tertiary
7693,40,F,Primary_or_below
7226,63,M,Primary_or_below
7441,19,M,Tertiary
4632,36,F,Primary_or_below
5244,55,F,Tertiary
3357,36,M,Tertiary
7814,42,M,Secondary
4663,22,M,Secondary
7789,74,F,Primary_or_below
4021,37,F,Secondary
10690,76,F,Primary_or_below
5648,75,M,Primary_or_below
4694,78,F,Primary_or_below
6730,55,M,Primary_or_below
8246,18,F,Tertiary
4711,37,F,Tertiary
1986,75,M,Primary_or_below
6515,36,M,Secondary
5818,19,F,Tertiary
2284,80,M,Primary_or_below
3041,21,M,Tertiary
2445,26,F,Secondary
7007,40,M,Secondary
2897,52,F,Tertiary
10608,64,M,Primary_or_below
10141,62,F,Primary_or_below
3112,53,F,Primary_or_below
3788,64,M,Tertiary
5152,33,M,Secondary
4816,21,F,Secondary
4824,29,F,Primary_or_below
3315,51,F,Primary_or_below
4817,29,F,Primary_or_below
10259,55,F,Tertiary
4422,18,M,Secondary
4849,42,M,Secondary
4854,74,F,Primary_or_below
8765,35,M,Tertiary
2700,80,F,Tertiary
7382,33,M,Secondary
1452,63,F,Tertiary
3116,60,M,Secondary
7863,27,M,Secondary
2628,28,F,Primary_or_below
4767,44,M,Secondary
3519,71,F,Tertiary
1619,61,M,Secondary
10909,18,F,Tertiary
4801,39,M,Primary_or_below
8551,29,M,Secondary
2943,78,F,Tertiary
5358,18,M,Tertiary
8432,53,F,Secondary
5743,44,M,Tertiary
2601,23,F,Primary_or_below
2419,66,M,Secondary
3369,42,M,Secondary
9474,42,F,Tertiary
5968,63,F,Tertiary
6048,61,M,Tertiary
6667,63,M,Secondary
2711,70,F,Primary_or_below
1644,43,F,Secondary
7443,29,M,Primary_or_below
1123,18,F,Secondary
2466,41,F,Tertiary
8053,45,M,Secondary
8800,50,F,Primary_or_below
4657,64,M,Secondary
6753,79,F,Secondary
6748,44,M,Primary_or_below
1109,29,M,Secondary
7353,73,F,Primary_or_below
7010,27,F,Tertiary
9029,77,F,Primary_or_below
4048,38,M,Primary_or_below
4882,39,F,Secondary
10050,72,F,Primary_or_below
5999,35,M,Secondary
3517,80,F,Primary_or_below
5268,18,M,Tertiary
7424,80,F,Primary_or_below
10980,26,M,Secondary
7659,52,M,Primary_or_below
6024,78,M,Secondary
7243,60,M,Tertiary
9362,26,F,Tertiary
10978,34,M,Primary_or_below
1155,80,F,Primary_or_below
10135,35,F,Primary_or_below
7752,61,M,Primary_or_below
8174,49,M,Tertiary
7024,68,M,Secondary
10426,28,M,Secondary
4925,64,M,Primary_or_below
1794,69,F,Secondary
5373,32,F,Tertiary
2557,38,F,Primary_or_below
5620,23,F,Tertiary
2504,52,F,Secondary
9056,53,F,Tertiary
9443,49,M,Primary_or_below
2382,22,M,Tertiary
9958,47,F,Tertiary
2127,43,M,Tertiary
10819,66,F,Secondary
2770,55,F,Tertiary
8135,34,F,Secondary
2129,44,M,Tertiary
8066,40,F,Primary_or_below
2658,53,M,Primary_or_below
1923,65,M,Tertiary
2092,27,F,Tertiary
7160,79,M,Tertiary
5271,43,F,Secondary
7586,46,M,Primary_or_below
10672,28,M,Tertiary
2870,46,M,Tertiary
10185,75,F,Primary_or_below
9467,42,F,Tertiary
3997,41,M,Primary_or_below
5853,50,M,Tertiary
2944,21,F,Primary_or_below
7340,27,F,Primary_or_below
7662,18,M,Secondary
7966,43,F,Primary_or_below
7843,18,M,Primary_or_below
9637,68,F,Tertiary
3384,29,F,Primary_or_below
10652,49,F,Tertiary
9730,44,F,Secondary
7272,51,M,Tertiary
1962,56,F,Secondary
2275,53,M,Tertiary
5484,31,F,Primary_or_below
4036,72,F,Primary_or_below
7936,48,F,Secondary
7299,36,M,Primary_or_below
4448,77,M,Secondary
7778,73,M,Tertiary
4476,76,M,Primary_or_below
3725,73,M,Secondary
6543,59,M,Tertiary
9801,56,M,Primary_or_below
9042,68,F,Tertiary
9346,70,F,Secondary
9586,32,M,Primary_or_below
10122,61,M,Tertiary
4379,53,M,Primary_or_below
8877,51,M,Primary_or_below
3301,54,M,Secondary
8256,34,M,Secondary
3491,45,M,Tertiary
9143,29,F,Primary_or_below
5361,54,M,Primary_or_below
8829,39,M,Primary_or_below
4926,33,M,Secondary
5782,40,F,Tertiary
2444,73,F,Tertiary
9178,79,M,Secondary
2296,45,M,Tertiary
5961,62,F,Primary_or_below
9274,29,F,Secondary
9737,70,F,Tertiary
1710,45,M,Secondary
8321,58,F,Primary_or_below
9301,35,M,Primary_or_below
3555,56,M,Secondary
9325,29,F,Secondary
7709,21,F,Secondary
2946,24,F,Tertiary
6291,48,F,Tertiary
5349,68,M,Tertiary
3603,19,F,Secondary
10799,23,F,Secondary
7358,38,F,Secondary
